CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Actual,Churn Probability,Risk Level
7841-TZDMQ,1,United States,California,Sun Valley,91352,"34.231053, -118.338307",34.231053,-118.338307,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.0,84.5,Yes,1,76,2667,Don't know,1,0.994709334876681,High
3066-RRJIO,1,United States,California,San Francisco,94132,"37.722302, -122.491129",37.722302,-122.491129,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.95,69.95,Yes,1,65,5341,Competitor made better offer,1,0.9957029518433503,High
0594-UFTUL,1,United States,California,Mather,95655,"38.549822, -121.266725",38.549822,-121.266725,Male,No,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.85,252.0,No,0,31,2928,No churn,0,0.00143255064382278,Low
6437-UKHMV,1,United States,California,Moreno Valley,92557,"33.970661, -117.255039",33.970661,-117.255039,Female,No,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.7,586.05,Yes,1,98,3109,Attitude of support person,1,0.9962655158147489,High
8728-SKJLR,1,United States,California,Olancha,93549,"36.296851, -117.865469",36.296851,-117.865469,Male,No,No,No,41,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,74.25,3089.1,No,0,78,3277,No churn,0,0.0033426044963746197,Low
3889-VWBID,1,United States,California,Antelope,95843,"38.715498, -121.363411",38.715498,-121.363411,Male,No,Yes,Yes,68,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),82.85,5776.45,No,0,42,5184,No churn,0,0.00042270802081124806,Low
6016-NXBNJ,1,United States,California,Orange Cove,93646,"36.633498, -119.298895",36.633498,-119.298895,Male,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.15,638.0,No,0,60,4052,No churn,0,0.001009569492949779,Low
4397-FRLTA,1,United States,California,Corona,92883,"33.762351, -117.488725",33.762351,-117.488725,Female,No,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,84.5,No,0,75,5535,No churn,0,0.0024999430173132556,Low
4163-HFTUK,1,United States,California,Oxnard,93033,"34.156629, -119.117218",34.156629,-119.117218,Male,No,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.1,1007.8,No,0,78,4120,No churn,0,0.0006511039905234696,Low
3011-WQKSZ,1,United States,California,Foresthill,95631,"39.031876, -120.811141",39.031876,-120.811141,Male,No,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,377.55,No,0,31,5188,No churn,0,0.0013382418289781721,Low
6133-OZILE,1,United States,California,Santa Monica,90403,"34.031529, -118.491156",34.031529,-118.491156,Female,No,No,No,18,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,35.2,607.3,No,0,32,5381,No churn,0,0.004408512636927565,Low
8628-MFKAX,1,United States,California,San Pablo,94806,"37.980269, -122.342635",37.980269,-122.342635,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.75,8277.05,No,0,68,5098,No churn,0,0.0017793575615319196,Low
9313-CDOGY,1,United States,California,Imperial Beach,91932,"32.579134, -117.119009",32.579134,-117.119009,Male,No,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.6,717.3,No,0,34,3854,No churn,0,0.0006840307641192566,Low
4353-HYOJD,1,United States,California,Monrovia,91016,"34.1528, -118.000482",34.1528,-118.000482,Female,No,Yes,Yes,27,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.85,1336.15,No,0,75,5580,No churn,0,0.0013631710208793007,Low
9475-NNDGC,1,United States,California,Etna,96027,"41.405193, -123.008567",41.405193,-123.008567,Male,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.15,7953.25,No,0,75,4068,No churn,0,0.002488558597665539,Low
1345-GKDZZ,1,United States,California,Riverside,92507,"33.976328, -117.319786",33.976328,-117.319786,Male,No,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,128.6,No,0,69,2309,No churn,0,0.001363617813843078,Low
8630-QSGXK,1,United States,California,Pinon Hills,92372,"34.459322, -117.629729",34.459322,-117.629729,Male,No,Yes,No,51,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.2,3901.25,No,0,59,4708,No churn,0,0.0016219639046419238,Low
2234-XADUH,1,United States,California,Amboy,92304,"34.559882, -115.637164",34.559882,-115.637164,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),103.2,7362.9,No,0,71,5560,No churn,0,0.001353827686364134,Low
1031-IIDEO,1,United States,California,Sierra City,96125,"39.600599, -120.636358",39.600599,-120.636358,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.85,70.85,Yes,1,72,2874,Network reliability,1,0.996571972416595,High
9350-VLHMB,1,United States,California,Volcano,95689,"38.481902, -120.603668",38.481902,-120.603668,Male,No,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.55,6373.1,No,0,45,6111,No churn,0,0.001563789149132849,Low
4749-VFKVB,1,United States,California,Inverness,94937,"38.099323, -122.945723",38.099323,-122.945723,Female,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.1,50.1,Yes,1,90,4778,Don't know,1,0.9950470076039485,High
1137-DGOWI,1,United States,California,Coachella,92236,"33.680031, -116.171678",33.680031,-116.171678,Female,No,Yes,No,30,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),70.25,2198.9,No,0,66,5417,No churn,0,0.002006136255311113,Low
7017-VFHAY,1,United States,California,Glendora,91740,"34.119363, -117.855059",34.119363,-117.855059,Female,No,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.1,7008.15,No,0,38,6090,No churn,0,0.0009016447396368894,Low
6067-NGCEU,1,United States,California,Topanga,90290,"34.115192, -118.61017",34.115192,-118.61017,Female,No,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.05,7107.0,No,0,38,5261,No churn,0,0.0025592770491648844,Low
8566-YPRGL,1,United States,California,Long Beach,90806,"33.802664, -118.179971",33.802664,-118.179971,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.5,19.5,No,0,23,5279,No churn,0,0.003246601515493634,Low
8849-AYPTR,1,United States,California,Sacramento,95819,"38.567594, -121.437507",38.567594,-121.437507,Male,No,Yes,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.25,2964.05,No,0,57,3296,No churn,0,0.005305351936240272,Low
8565-CLBZW,1,United States,California,San Diego,92102,"32.716007, -117.117462",32.716007,-117.117462,Male,No,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,89.85,2165.05,Yes,1,95,2050,Competitor offered higher download speeds,1,0.9943972898418759,High
0854-UYHZD,1,United States,California,West Covina,91792,"34.024405, -117.898722",34.024405,-117.898722,Female,No,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,265.3,No,0,55,2816,No churn,0,0.0008145914064338985,Low
9787-XVQIU,1,United States,California,Sugarloaf,92386,"34.243088, -116.830015",34.243088,-116.830015,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.3,75.3,Yes,1,100,3596,Attitude of support person,1,0.9970377709369602,High
9526-BIHHD,1,United States,California,San Jose,95127,"37.375156, -121.795867",37.375156,-121.795867,Male,No,No,No,1,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.7,29.7,Yes,1,74,3383,Product dissatisfaction,1,0.9941951910086999,High
1015-JPFYW,1,United States,California,Clements,95227,"38.227285, -121.02789",38.227285,-121.02789,Male,No,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,136.75,No,0,29,5084,No churn,0,0.0011525926640256585,Low
8481-YYXWG,1,United States,California,Hume,93628,"36.807595, -118.901544",36.807595,-118.901544,Female,No,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.35,461.7,Yes,1,70,4584,Network reliability,1,0.995784585692933,High
3796-ENZGF,1,United States,California,The Sea Ranch,95497,"38.696659, -123.436861",38.696659,-123.436861,Male,No,Yes,No,63,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,67.25,4234.15,No,0,36,6438,No churn,0,0.0008982477964008076,Low
0709-TVGUR,1,United States,California,Stockton,95207,"38.002125, -121.324979",38.002125,-121.324979,Female,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.55,622.9,Yes,1,69,3145,Competitor had better devices,1,0.9964987986091304,High
2640-LYMOV,1,United States,California,Anaheim,92804,"33.818, -117.974404",33.818,-117.974404,Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,38.8,No,0,65,3007,No churn,0,0.0033131554226036694,Low
5043-TRZWM,1,United States,California,Los Angeles,90022,"34.02381, -118.156582",34.02381,-118.156582,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.55,75.55,No,0,34,3503,No churn,0,0.007142859438389233,Low
2223-KAGMX,1,United States,California,Santa Rosa,95409,"38.468893, -122.580539",38.468893,-122.580539,Female,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.4,289.3,Yes,1,87,5379,Don't know,1,0.9829124189426695,High
0975-UYDTX,1,United States,California,Glendale,91207,"34.182378, -118.262922",34.182378,-118.262922,Female,No,Yes,No,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),90.1,2312.55,No,0,39,2068,No churn,0,0.002688847615604051,Low
9763-PDTKK,1,United States,California,San Jose,95112,"37.343827, -121.883119",37.343827,-121.883119,Female,No,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.4,387.2,Yes,1,74,4249,Competitor had better devices,1,0.9938101897254414,High
0930-EHUZA,1,United States,California,Calpine,96124,"39.672813, -120.456699",39.672813,-120.456699,Female,No,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,76.35,2606.35,No,0,38,4771,No churn,0,0.0015115635054824478,Low
4811-JBUVU,1,United States,California,Sherman Oaks,91423,"34.146957, -118.432138",34.146957,-118.432138,Male,No,No,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.9,2723.15,No,0,33,3233,No churn,0,0.004363105322390336,Low
9447-YPTBX,1,United States,California,Alhambra,91801,"34.090925, -118.128164",34.090925,-118.128164,Female,No,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,943.1,No,0,39,4358,No churn,0,0.0006486826599314683,Low
3853-LYGAM,1,United States,California,Meadow Vista,95722,"39.003358, -121.022539",39.003358,-121.022539,Male,No,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.65,1640.0,No,0,49,3139,No churn,0,0.0053488324015629335,Low
4615-PIVVU,1,United States,California,Ludlow,92338,"34.702766, -116.093376",34.702766,-116.093376,Female,No,No,No,42,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),66.5,2762.75,No,0,62,4668,No churn,0,0.0011512531677193556,Low
7916-VCCPB,1,United States,California,Parker Dam,92267,"34.273872, -114.192901",34.273872,-114.192901,Female,No,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.25,1195.75,No,0,22,3624,No churn,0,0.0024147026440839185,Low
9776-OJUZI,1,United States,California,Lost Hills,93249,"35.637715, -119.893068",35.637715,-119.893068,Female,Yes,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.45,6223.3,No,0,62,4168,No churn,0,0.002514083922248031,Low
9330-DHBFL,1,United States,California,San Jose,95130,"37.277592, -121.986477",37.277592,-121.986477,Female,No,Yes,No,23,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,66.25,1533.8,No,0,22,2072,No churn,0,0.0021088646355719902,Low
3866-MDTUB,1,United States,California,Los Angeles,90017,"34.052842, -118.264495",34.052842,-118.264495,Female,No,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.75,146.9,Yes,1,72,3257,Lack of self-service on Website,1,0.9952052218033143,High
4522-XRWWI,1,United States,California,Manton,96059,"40.426679, -121.850421",40.426679,-121.850421,Male,No,Yes,No,42,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.45,3375.9,No,0,62,4397,No churn,0,0.001797204273786669,Low
8457-XIGKN,1,United States,California,Norco,92860,"33.925833, -117.559639",33.925833,-117.559639,Male,No,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.6,356.15,No,0,27,5909,No churn,0,0.0018690944301361773,Low
7233-PAHHL,1,United States,California,South Gate,90280,"33.944624, -118.192615",33.944624,-118.192615,Male,No,Yes,No,66,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.0,5714.25,No,0,24,5825,No churn,0,0.001112801174973175,Low
7688-AWMDX,1,United States,California,San Diego,92131,"32.89325, -117.087091",32.89325,-117.087091,Male,No,Yes,No,71,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.5,3778.2,No,0,57,4957,No churn,0,0.0004482635823437484,Low
3482-ABPKK,1,United States,California,Nuevo,92567,"33.82769, -117.102244",33.82769,-117.102244,Female,No,No,No,28,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,54.3,1546.3,No,0,30,5271,No churn,0,0.0014549115372290771,Low
6465-GSRCL,1,United States,California,Plymouth,95669,"38.489273, -120.891614",38.489273,-120.891614,Female,No,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.6,7244.7,No,0,65,5895,No churn,0,0.0012085919004313605,Low
6240-EURKS,1,United States,California,Plymouth,95669,"38.489273, -120.891614",38.489273,-120.891614,Female,No,No,No,18,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.0,553.0,Yes,1,76,2649,Competitor offered more data,1,0.994757836346689,High
5268-DSMNQ,1,United States,California,Farmington,95230,"37.956963, -120.863055",37.956963,-120.863055,Female,Yes,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),97.95,5936.55,No,0,50,5428,No churn,0,0.002644661120208949,Low
6891-JPYFF,1,United States,California,San Jose,95121,"37.304681, -121.809955",37.304681,-121.809955,Female,No,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.25,4997.5,No,0,79,4275,No churn,0,0.001965048564940126,Low
3345-PBBFH,1,United States,California,Fowler,93625,"36.625792, -119.672483",36.625792,-119.672483,Male,No,Yes,No,8,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.55,393.45,No,0,25,5922,No churn,0,0.004928651417455215,Low
7873-CVMAW,1,United States,California,Van Nuys,91405,"34.202494, -118.448048",34.202494,-118.448048,Male,No,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.55,6362.35,No,0,32,6468,No churn,0,0.0007362729130045212,Low
2717-HVIZY,1,United States,California,Orleans,95556,"41.269521, -123.546958",41.269521,-123.546958,Female,No,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,163.6,No,0,32,2675,No churn,0,0.001214220580547214,Low
0228-MAUWC,1,United States,California,Los Gatos,95033,"37.160194, -121.945611",37.160194,-121.945611,Male,No,No,No,19,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.55,1144.6,No,0,39,3949,No churn,0,0.0036181899310024713,Low
4948-WBBKL,1,United States,California,Dunnigan,95937,"38.931425, -121.946081",38.931425,-121.946081,Female,Yes,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,2659.45,No,0,23,5041,No churn,0,0.003744962068783746,Low
5574-NXZIU,1,United States,California,Los Alamos,93440,"34.758699, -120.275839",34.758699,-120.275839,Male,No,No,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.2,7049.75,No,0,33,4273,No churn,0,0.0013257766143542943,Low
1121-QSIVB,1,United States,California,Bakersfield,93309,"35.342891, -119.064803",35.342891,-119.064803,Female,No,No,Yes,44,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,77.55,3471.1,No,0,43,5044,No churn,0,0.001271267620857124,Low
6218-KNUBD,1,United States,California,Lodi,95242,"38.128087, -121.4078",38.128087,-121.4078,Male,No,No,No,6,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,59.45,357.6,No,0,54,2393,No churn,0,0.0052760852991489025,Low
2615-YVMYX,1,United States,California,Chula Vista,91915,"32.605012, -116.97595",32.605012,-116.97595,Male,Yes,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.5,7713.55,No,0,64,5775,No churn,0,0.0036125269105491873,Low
0409-WTMPL,1,United States,California,Whittier,90602,"33.972119, -118.020188",33.972119,-118.020188,Female,No,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),110.65,6526.65,No,0,55,4761,No churn,0,0.002853689058943209,Low
3486-HOOGQ,1,United States,California,San Jose,95128,"37.316146, -121.936285",37.316146,-121.936285,Female,No,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),79.7,5743.3,No,0,41,4848,No churn,0,0.0003689542268030085,Low
3148-AOIQT,1,United States,California,Sacramento,95837,"38.691607, -121.602284",38.691607,-121.602284,Female,No,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.95,1718.35,No,0,45,4106,No churn,0,0.0003495144478413307,Low
