sku,salesdate,price,unitsordered,sales,cogs,fba,reffee,adspend,profit,comp_1_price,comp_2_price,comp_3_price,comp_4_price,comp_5_price,comp_data_min_price,comp_data_max_price,managed_fba_stock_level,min_price,max_price
Misc Office Supplies SKU 2,3/16/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,3/17/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,3/18/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,3/19/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,3/20/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,3/21/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,3/22/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,3/23/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,3/24/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,3/25/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,3/26/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,3/27/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,3/28/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,3/29/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,3/30/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,3/31/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,4/1/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,4/2/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,4/3/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,4/4/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,4/5/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,4/6/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,4/7/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,4/8/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,4/9/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,4/10/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,4/11/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,4/12/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,4/13/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,4/14/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,4/15/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,4/16/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,4/17/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,4/18/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,4/19/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,4/20/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,4/21/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,4/22/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,4/23/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,4/24/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,4/25/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,4/26/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,4/27/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,4/28/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,4/29/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,4/30/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/1/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/2/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/3/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/4/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/5/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/6/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/7/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/8/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/9/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/10/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/11/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/12/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/13/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/14/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/15/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/16/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/17/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/18/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/19/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/20/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/21/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/22/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/23/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/24/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/25/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/26/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/27/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/28/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/29/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/30/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,5/31/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/1/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/2/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/3/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/4/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/5/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/6/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/7/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/8/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/9/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/10/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/11/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/12/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/13/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/14/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/15/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/16/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/17/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/18/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/19/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/20/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/21/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/22/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/23/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/24/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/25/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/26/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/27/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/28/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/29/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,6/30/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/1/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/2/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/3/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/4/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/5/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/6/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,7/7/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/8/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/9/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/10/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/11/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/12/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/13/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/14/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/15/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/16/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/17/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/18/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/19/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/20/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/21/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/22/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/23/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/24/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/25/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/26/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/27/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/28/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/29/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/30/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,7/31/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/1/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/2/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/3/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/4/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/5/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/6/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/7/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/8/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/9/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/10/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/11/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/12/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/13/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/14/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/15/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/16/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/17/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/18/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/19/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/20/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/21/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/22/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/23/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/24/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/25/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/26/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/27/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/28/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/29/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/30/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,8/31/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,9/1/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,9/2/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,9/3/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,9/4/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,9/5/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,9/6/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,9/7/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,9/8/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,9/9/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,9/10/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,9/11/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,9/12/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,9/13/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,9/14/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,9/15/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,9/16/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,9/17/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,9/18/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,9/19/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,9/20/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,9/21/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,9/22/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,9/23/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,9/24/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,9/25/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,9/26/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,9/27/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,9/28/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,9/29/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,9/30/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/1/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/2/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/3/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/4/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/5/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/6/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/7/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/8/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/9/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/10/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/11/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/12/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/13/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/14/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/15/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/16/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/17/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/18/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/19/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/20/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/21/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/22/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/23/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/24/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/25/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/26/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/27/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/28/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/29/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/30/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,10/31/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/1/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/2/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/3/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/4/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,11/5/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/6/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/7/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/8/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/9/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/10/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/11/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/12/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/13/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/14/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/15/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/16/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/17/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/18/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/19/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/20/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/21/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/22/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
Misc Office Supplies SKU 2,11/23/2022,0,0,0,0,0,0,0,0,,,,,,,,0,23.99,30.99
